Customer ID,recency,frequency,monetary,segment
15179.0,29,8,5284.97,loyal_customers
15180.0,4,3,816.9300000000001,potential_loyalists
15181.0,57,2,510.72,need_attention
15182.0,22,9,2376.102,loyal_customers
15183.0,184,3,639.9300000000001,at_risk
15184.0,24,2,283.19,potential_loyalists
15186.0,111,3,991.79,at_risk
15188.0,362,1,310.42999999999995,hibernating
15189.0,18,5,1298.99,loyal_customers
15190.0,71,1,834.4399999999999,about_to_sleep
15191.0,100,3,588.0500000000001,at_risk
15192.0,2,3,937.07,potential_loyalists
15194.0,5,14,4811.16,champions
15196.0,69,2,316.25,need_attention
15197.0,31,3,797.9,potential_loyalists
15198.0,45,3,377.71000000000004,need_attention
15199.0,11,6,1853.7000000000003,champions
15200.0,131,1,549.05,hibernating
15201.0,76,2,606.4100000000002,at_risk
15202.0,57,3,6001.49,need_attention
15203.0,27,9,2572.38,loyal_customers
15207.0,53,3,683.9200000000001,need_attention
15208.0,60,1,100.4,about_to_sleep
15209.0,367,1,178.97999999999996,hibernating
15210.0,15,2,845.01,potential_loyalists
15211.0,2,1,383.0700000000001,new_customers
15212.0,13,1,106.47999999999999,new_customers
15215.0,30,4,1687.4900000000002,loyal_customers
15216.0,255,1,389.48999999999995,hibernating
15217.0,200,1,426.24000000000007,hibernating
15218.0,26,11,5759.68,loyal_customers
15219.0,285,1,379.7,hibernating
15221.0,3,4,2062.2,champions
15222.0,109,10,2965.91,cant_loose
15223.0,246,3,662.1999999999999,at_risk
15224.0,149,3,549.2799999999999,at_risk
15227.0,33,4,1269.0900000000004,loyal_customers
15228.0,65,2,2193.56,need_attention
15229.0,223,1,160.50000000000003,hibernating
15231.0,258,1,250.25999999999993,hibernating
15233.0,38,1,59.400000000000006,about_to_sleep
15235.0,6,6,690.3000000000002,champions
15240.0,11,7,2753.41,champions
15241.0,67,3,1293.72,need_attention
15242.0,59,1,302.04,about_to_sleep
15243.0,72,1,610.6000000000001,about_to_sleep
15244.0,303,1,280.50999999999993,hibernating
15245.0,39,5,2095.0,loyal_customers
15246.0,192,1,266.25,hibernating
15247.0,114,2,620.06,at_risk
15248.0,48,3,1893.9299999999998,need_attention
15249.0,67,5,2577.54,loyal_customers
15250.0,277,1,60.0,hibernating
15251.0,51,10,9839.549999999996,loyal_customers
15252.0,58,3,1362.63,need_attention
15253.0,40,3,1136.8899999999999,need_attention
15254.0,183,2,787.99,at_risk
15255.0,33,8,2838.5700000000006,loyal_customers
15256.0,198,1,71.95,hibernating
15257.0,51,1,368.75,about_to_sleep
15259.0,149,4,1182.38,at_risk
15260.0,9,20,7377.460000000001,champions
15261.0,18,3,1253.1799999999998,potential_loyalists
15262.0,17,2,239.86999999999998,potential_loyalists
15264.0,167,1,454.66,hibernating
15265.0,241,2,1839.52,at_risk
15266.0,16,4,732.9100000000001,champions
15268.0,115,3,961.9000000000002,at_risk
15269.0,17,2,816.5600000000001,potential_loyalists
15270.0,37,14,6145.370000000001,loyal_customers
15271.0,2,10,2202.4700000000003,champions
15272.0,87,4,1363.5400000000004,at_risk
15273.0,236,1,228.96,hibernating
15276.0,31,3,514.22,potential_loyalists
15277.0,62,1,220.44,about_to_sleep
15278.0,198,4,496.16,at_risk
15279.0,17,4,1290.03,loyal_customers
15280.0,125,2,293.0999999999999,at_risk
15281.0,15,7,6211.42,champions
15282.0,207,1,348.59000000000003,hibernating
15283.0,27,3,148.33,potential_loyalists
15284.0,137,1,24.75,hibernating
15285.0,44,1,94.91999999999999,about_to_sleep
15287.0,16,3,369.34000000000003,potential_loyalists
15288.0,2,6,1576.6100000000006,champions
15289.0,95,2,653.3100000000001,at_risk
15290.0,30,8,2553.06,loyal_customers
15291.0,10,26,9178.260000000002,champions
15293.0,302,1,247.50000000000003,hibernating
15294.0,47,1,233.35,about_to_sleep
15295.0,291,1,217.23999999999998,hibernating
15296.0,57,6,6669.97,loyal_customers
15298.0,3,12,4659.47,champions
15299.0,9,6,3484.53,champions
15301.0,5,6,2533.09,champions
15302.0,367,1,308.0,hibernating
15303.0,202,2,650.1600000000001,at_risk
15304.0,5,2,225.15,potential_loyalists
15305.0,192,1,93.6,hibernating
15306.0,137,6,2310.38,cant_loose
15309.0,247,4,797.96,at_risk
15310.0,115,1,1634.6399999999999,hibernating
15311.0,2,121,56003.259999999995,champions
15312.0,20,8,2005.3399999999997,loyal_customers
15314.0,50,2,492.48,need_attention
15317.0,314,1,129.75,hibernating
15321.0,74,9,3961.42,cant_loose
15322.0,113,1,711.1800000000001,hibernating
15323.0,199,3,434.59999999999997,at_risk
15324.0,338,1,140.22000000000003,hibernating
15325.0,32,7,1439.72,loyal_customers
15326.0,246,4,1388.8099999999997,at_risk
15328.0,44,1,107.24000000000001,about_to_sleep
15329.0,11,8,1934.63,champions
15331.0,136,3,767.91,at_risk
15332.0,3,6,4892.68,champions
15336.0,38,1,240.5,about_to_sleep
15337.0,48,1,373.02,about_to_sleep
15338.0,314,1,283.42999999999995,hibernating
15339.0,58,5,1253.77,loyal_customers
15340.0,198,1,105.50000000000001,hibernating
15341.0,86,1,382.2,hibernating
15346.0,62,2,343.7,need_attention
15347.0,3,4,1162.0000000000002,champions
15350.0,10,2,547.6,potential_loyalists
15351.0,6,4,1778.18,champions
15352.0,185,1,114.95,hibernating
15353.0,4,6,2398.9300000000003,champions
15354.0,240,3,284.4,at_risk
15356.0,5,4,698.45,champions
15358.0,2,22,8703.21,champions
15359.0,299,8,181.35,cant_loose
15361.0,163,3,270.15000000000003,at_risk
15362.0,85,2,613.0799999999999,at_risk
15363.0,9,2,678.11,potential_loyalists
15365.0,40,6,2242.8100000000004,loyal_customers
15366.0,46,5,1786.57,loyal_customers
15367.0,55,7,3203.74,loyal_customers
15368.0,31,1,275.79999999999995,promising
15369.0,129,11,6251.259999999999,cant_loose
15370.0,47,1,1352.9599999999998,about_to_sleep
15371.0,299,1,59.400000000000006,hibernating
15372.0,87,7,4009.6600000000003,cant_loose
15373.0,8,6,1005.48,champions
15374.0,261,1,139.32000000000002,hibernating
15375.0,327,1,60.959999999999994,hibernating
15377.0,19,4,1211.7499999999998,loyal_customers
15378.0,99,2,246.5,at_risk
15379.0,37,1,1174.55,promising
15380.0,2,7,1788.8000000000002,champions
15381.0,60,3,1293.72,need_attention
15382.0,11,6,7777.84,champions
15384.0,18,2,1385.38,potential_loyalists
15385.0,29,2,625.1999999999999,potential_loyalists
15387.0,129,1,468.65,hibernating
15389.0,37,4,2233.8,loyal_customers
15390.0,33,2,1216.6600000000003,potential_loyalists
15391.0,221,1,289.87,hibernating
15392.0,11,3,1376.09,potential_loyalists
15393.0,204,3,659.48,at_risk
15394.0,32,7,3103.2599999999998,loyal_customers
15396.0,220,1,508.20000000000005,hibernating
15400.0,57,3,586.0999999999999,need_attention
15401.0,89,2,216.94999999999996,at_risk
15402.0,24,4,1203.7700000000002,loyal_customers
15403.0,128,2,170.88,at_risk
15404.0,12,1,257.06,new_customers
15405.0,213,1,310.74,hibernating
15406.0,90,2,465.16,at_risk
15409.0,358,1,131.25,hibernating
15410.0,205,2,1234.88,at_risk
15413.0,328,5,6798.72,at_risk
15416.0,115,3,588.5,at_risk
15418.0,62,2,452.32,need_attention
15420.0,71,6,743.0,loyal_customers
15421.0,22,6,2854.98,loyal_customers
15422.0,16,5,1522.2700000000002,champions
15423.0,218,2,223.39,at_risk
15424.0,100,1,214.44,hibernating
15425.0,37,4,1944.57,loyal_customers
15426.0,6,5,1168.0,champions
15428.0,24,3,668.9700000000001,potential_loyalists
15430.0,104,2,954.7499999999999,at_risk
15431.0,139,1,153.24,hibernating
15432.0,178,1,149.57000000000002,hibernating
15434.0,11,6,1525.5800000000004,champions
15437.0,277,1,193.29,hibernating
15439.0,41,4,1269.0499999999997,loyal_customers
15441.0,33,3,1254.2100000000003,potential_loyalists
15443.0,111,7,1939.02,cant_loose
15445.0,227,1,171.0,hibernating
15446.0,13,3,406.95,potential_loyalists
15447.0,164,4,337.71000000000004,at_risk
15448.0,311,1,294.16999999999996,hibernating
15451.0,71,2,233.20999999999998,need_attention
15452.0,27,3,1260.38,potential_loyalists
15454.0,255,1,128.59,hibernating
15455.0,234,1,38.25,hibernating
15456.0,40,7,1672.0500000000002,loyal_customers
15458.0,39,1,208.79999999999998,about_to_sleep
15459.0,54,2,202.83,need_attention
15461.0,97,2,429.7,at_risk
15462.0,82,1,502.45,hibernating
15465.0,6,15,5301.03,champions
15466.0,26,3,1236.48,potential_loyalists
15468.0,29,1,962.9699999999999,promising
15469.0,75,1,335.7,hibernating
15470.0,212,1,63.419999999999995,hibernating
15471.0,17,2,847.08,potential_loyalists
15473.0,81,1,274.8,hibernating
15474.0,232,1,163.1,hibernating
15476.0,17,4,2209.9799999999996,loyal_customers
15477.0,286,1,368.4,hibernating
15478.0,212,1,583.56,hibernating
15479.0,370,1,147.4,hibernating
15480.0,102,4,5373.5,at_risk
15481.0,38,1,1993.3400000000001,about_to_sleep
15482.0,23,7,3537.6,loyal_customers
15483.0,22,6,628.39,loyal_customers
15484.0,177,2,1061.69,at_risk
15485.0,10,5,3196.51,champions
15486.0,164,1,102.0,hibernating
15487.0,316,1,231.32000000000002,hibernating
15488.0,93,4,340.6,at_risk
15489.0,37,5,1285.3300000000002,loyal_customers
15490.0,67,1,217.6,about_to_sleep
15493.0,26,4,2313.1800000000003,loyal_customers
15494.0,115,3,2480.82,at_risk
15495.0,16,1,246.5,new_customers
15496.0,268,1,146.14000000000001,hibernating
15497.0,19,7,7395.1900000000005,loyal_customers
15498.0,3,19,12723.18,champions
15499.0,360,1,161.59999999999997,hibernating
15501.0,41,2,402.49999999999994,need_attention
15502.0,5,5,3608.54,champions
15503.0,363,1,120.06000000000002,hibernating
15504.0,157,3,371.02,at_risk
15506.0,18,3,1060.77,potential_loyalists
15509.0,17,1,166.50999999999996,promising
15512.0,27,2,210.57999999999998,potential_loyalists
15513.0,2,18,12992.330000000002,champions
15514.0,16,7,2459.09,champions
15515.0,24,1,171.80999999999997,promising
15518.0,16,7,2276.4900000000002,champions
15519.0,20,2,344.61,potential_loyalists
15521.0,37,8,4106.49,loyal_customers
15523.0,25,15,16947.980000000003,loyal_customers
15524.0,243,1,151.4,hibernating
15525.0,10,2,469.78000000000003,potential_loyalists
15527.0,31,15,3145.86,loyal_customers
15529.0,3,2,1116.72,potential_loyalists
15530.0,149,1,311.36999999999995,hibernating
15532.0,13,6,2190.9700000000003,champions
15534.0,362,1,162.25,hibernating
15535.0,41,2,551.42,need_attention
15536.0,46,1,259.09,about_to_sleep
15538.0,174,6,3358.4,cant_loose
15540.0,12,1,247.38,new_customers
15542.0,149,3,918.4499999999999,at_risk
15543.0,96,1,114.98,hibernating
15544.0,9,12,4615.72,champions
15545.0,8,1,135.32999999999998,new_customers
15546.0,243,2,1079.1,at_risk
15547.0,13,12,5199.55,champions
15548.0,232,1,158.08999999999997,hibernating
15549.0,58,5,652.7,loyal_customers
15550.0,15,8,1643.17,champions
15551.0,31,6,1274.0200000000002,loyal_customers
15552.0,260,1,162.39999999999998,hibernating
15555.0,2,22,7307.18,champions
15558.0,276,1,214.13000000000002,hibernating
15559.0,205,1,1109.3999999999999,hibernating
15560.0,34,2,153.51999999999998,potential_loyalists
15561.0,20,4,1133.8,loyal_customers
15562.0,61,2,538.83,need_attention
15563.0,151,3,1466.56,at_risk
15564.0,100,2,70.74000000000001,at_risk
15566.0,29,2,227.87000000000003,potential_loyalists
15569.0,27,5,2210.64,loyal_customers
15570.0,6,14,5145.52,champions
15571.0,23,10,3401.2,loyal_customers
15572.0,17,3,1515.8100000000004,potential_loyalists
15573.0,255,3,599.7299999999999,at_risk
15574.0,9,3,816.45,potential_loyalists
15575.0,256,1,30.1,hibernating
15577.0,360,2,139.09999999999997,at_risk
15579.0,20,3,953.9000000000001,potential_loyalists
15580.0,13,8,1381.1899999999998,champions
15581.0,3,26,4114.620000000001,champions
15583.0,13,1,107.86000000000001,new_customers
15584.0,36,2,552.3900000000002,potential_loyalists
15586.0,229,3,1139.1,at_risk
15587.0,29,3,608.4000000000001,potential_loyalists
15588.0,314,1,579.6,hibernating
15590.0,19,5,1496.6,loyal_customers
15591.0,219,3,217.9,at_risk
15595.0,124,1,357.6,hibernating
15596.0,2,5,1723.4500000000003,champions
15597.0,212,1,238.8,hibernating
15598.0,64,1,307.34,about_to_sleep
15599.0,82,1,488.31999999999994,hibernating
15600.0,65,4,1199.31,loyal_customers
15601.0,9,17,8183.5599999999995,champions
15602.0,5,8,1932.6399999999999,champions
15603.0,285,1,40.0,hibernating
15605.0,10,5,738.57,champions
15606.0,27,8,2310.83,loyal_customers
15607.0,180,8,1604.21,cant_loose
15608.0,52,1,692.3,about_to_sleep
15611.0,20,13,1405.83,loyal_customers
15613.0,247,1,433.72,hibernating
15614.0,74,4,3147.36,at_risk
15615.0,27,24,10974.23,loyal_customers
15616.0,75,1,317.11,hibernating
15617.0,33,3,828.5500000000001,potential_loyalists
15620.0,46,1,389.18,about_to_sleep
15622.0,64,8,4143.05,loyal_customers
15623.0,30,7,2136.02,loyal_customers
15625.0,13,5,1702.1399999999999,champions
15626.0,58,1,391.71999999999997,about_to_sleep
15627.0,94,2,566.9,at_risk
15628.0,3,9,2782.0200000000004,champions
15629.0,87,4,2240.9000000000005,at_risk
15630.0,281,1,295.05,hibernating
15631.0,279,1,596.6700000000001,hibernating
15633.0,146,13,4352.46,cant_loose
15634.0,20,1,311.1,promising
15635.0,32,1,100.35,promising
15636.0,74,2,719.82,at_risk
15637.0,50,4,574.23,loyal_customers
15638.0,15,6,2265.2,champions
15639.0,88,2,639.7599999999998,at_risk
15640.0,9,15,11441.92,champions
15641.0,33,8,3458.3500000000004,loyal_customers
15642.0,366,1,105.78000000000003,hibernating
15645.0,51,2,443.1600000000001,need_attention
15646.0,9,3,526.97,potential_loyalists
15647.0,52,1,169.0,about_to_sleep
15649.0,4,3,1354.35,potential_loyalists
15650.0,158,2,553.88,at_risk
15651.0,57,2,612.7599999999999,need_attention
15652.0,24,4,1082.6,loyal_customers
15658.0,9,4,1399.3700000000001,champions
15659.0,23,2,226.04000000000002,potential_loyalists
15660.0,2,7,1212.1300000000003,champions
15661.0,16,6,906.1500000000001,champions
15662.0,298,2,283.73,at_risk
15664.0,86,3,867.5999999999999,at_risk
15665.0,48,3,1773.1100000000001,need_attention
15666.0,109,2,632.9399999999999,at_risk
15670.0,193,1,152.15,hibernating
15672.0,362,1,45.300000000000004,hibernating
15673.0,88,5,3533.7700000000004,at_risk
15674.0,54,8,4501.630000000001,loyal_customers
15675.0,41,1,218.35,about_to_sleep
15677.0,58,2,648.4000000000001,need_attention
15678.0,32,2,1541.1900000000003,potential_loyalists
15680.0,3,8,3173.9,champions
15681.0,16,9,1563.5400000000004,champions
15682.0,236,2,318.23999999999995,at_risk
15683.0,110,1,330.78999999999996,hibernating
15684.0,184,3,173.95000000000002,at_risk
15685.0,87,1,55.98,hibernating
15686.0,57,1,90.0,about_to_sleep
15688.0,55,1,190.57,about_to_sleep
15689.0,254,1,266.93,hibernating
15691.0,31,3,434.5,potential_loyalists
15693.0,296,1,37.5,hibernating
15694.0,2,12,4331.41,champions
15695.0,234,2,721.0599999999998,at_risk
15696.0,60,5,1170.1100000000004,loyal_customers
15697.0,326,1,246.75,hibernating
15698.0,261,1,46.2,hibernating
15702.0,113,2,140.39,at_risk
15704.0,139,2,1524.3400000000001,at_risk
15708.0,6,3,1014.48,potential_loyalists
15709.0,226,1,194.59999999999997,hibernating
15710.0,54,1,898.8699999999999,about_to_sleep
15711.0,193,2,420.25,at_risk
15712.0,16,7,2400.0499999999997,champions
15713.0,3,3,654.09,potential_loyalists
15714.0,90,3,453.92999999999995,at_risk
15715.0,192,5,658.0200000000001,at_risk
15716.0,6,8,1938.0000000000002,champions
15717.0,58,4,456.70000000000005,loyal_customers
15718.0,177,1,293.79,hibernating
15719.0,18,18,5177.450000000001,loyal_customers
15720.0,187,1,143.19,hibernating
15722.0,82,6,3035.54,cant_loose
15723.0,48,3,744.55,need_attention
15724.0,37,1,92.6,promising
15726.0,27,1,321.91,promising
15727.0,24,8,4266.55,loyal_customers
15728.0,16,2,544.6,potential_loyalists
15729.0,37,2,107.55000000000001,potential_loyalists
15730.0,18,2,605.7,potential_loyalists
15731.0,190,1,125.3,hibernating
15732.0,9,9,1387.9499999999998,champions
15734.0,73,2,923.8499999999999,at_risk
15735.0,58,1,327.68,about_to_sleep
15736.0,72,2,1815.7200000000005,need_attention
15738.0,9,26,8560.55,champions
15741.0,95,2,208.62,at_risk
15742.0,256,1,156.86999999999998,hibernating
15747.0,12,6,1588.57,champions
15748.0,86,2,465.45,at_risk
15750.0,3,12,4331.711,champions
15751.0,97,11,1380.44,cant_loose
15752.0,9,3,1570.16,potential_loyalists
15754.0,130,6,2579.0400000000004,cant_loose
15755.0,16,11,3628.87,champions
15757.0,23,4,2225.94,loyal_customers
15759.0,148,4,577.8900000000001,at_risk
15760.0,267,2,13916.34,at_risk
15761.0,79,1,143.05,hibernating
15764.0,71,2,1223.11,need_attention
15765.0,303,1,370.63,hibernating
15766.0,93,2,516.0,at_risk
15768.0,113,31,14979.259999999998,cant_loose
15769.0,8,21,32451.6,champions
15770.0,249,1,321.45000000000005,hibernating
15771.0,241,3,1006.54,at_risk
15772.0,55,1,280.88,about_to_sleep
15773.0,46,1,138.83999999999997,about_to_sleep
15774.0,55,5,1059.14,loyal_customers
15775.0,268,1,45.6,hibernating
15777.0,33,3,715.5,potential_loyalists
15778.0,68,1,307.95,about_to_sleep
15779.0,100,2,124.08000000000001,at_risk
15782.0,67,1,1399.3600000000001,about_to_sleep
15784.0,104,2,848.3299999999999,at_risk
15785.0,16,11,3640.96,champions
15786.0,54,2,3582.62,need_attention
15788.0,145,1,221.83000000000004,hibernating
15789.0,68,5,1610.7099999999998,loyal_customers
15791.0,166,3,1995.6499999999999,at_risk
15792.0,36,2,933.8399999999999,potential_loyalists
15793.0,15,5,1433.96,champions
15794.0,373,2,777.0000000000001,at_risk
15795.0,67,7,1369.8600000000001,loyal_customers
15796.0,11,9,2464.27,champions
15797.0,218,2,613.6800000000001,at_risk
15798.0,129,3,1535.37,at_risk
15799.0,55,1,540.15,about_to_sleep
15800.0,90,5,543.5,at_risk
15803.0,82,3,1513.8400000000004,at_risk
15805.0,22,13,4660.75,loyal_customers
15807.0,45,2,913.6199999999999,need_attention
15808.0,6,18,14674.960000000001,champions
15809.0,96,2,758.6700000000002,at_risk
15810.0,23,4,1607.0600000000002,loyal_customers
15811.0,2,2,1671.9,potential_loyalists
15812.0,72,7,3400.33,loyal_customers
15814.0,30,2,689.1100000000001,potential_loyalists
15816.0,179,2,144.15,at_risk
15817.0,57,3,2766.4,need_attention
15818.0,225,1,340.5,hibernating
15819.0,68,6,2029.3400000000001,loyal_customers
15822.0,130,4,954.59,at_risk
15823.0,9,3,3882.17,potential_loyalists
15824.0,90,2,890.94,at_risk
15826.0,205,1,943.9700000000001,hibernating
15827.0,9,16,1957.9799999999998,champions
15828.0,12,1,1108.82,new_customers
15833.0,374,1,80.4,hibernating
15834.0,13,3,1539.2399999999998,potential_loyalists
15837.0,122,1,385.03,hibernating
15838.0,4,16,40519.92,champions
15841.0,23,5,1518.3500000000001,loyal_customers
15842.0,30,2,548.8,potential_loyalists
15845.0,173,3,714.5100000000001,at_risk
15846.0,22,1,107.01000000000002,promising
15847.0,65,3,433.3,need_attention
15848.0,258,1,139.94,hibernating
15850.0,13,4,819.8699999999999,champions
15851.0,163,1,109.73,hibernating
15852.0,163,1,96.55000000000001,hibernating
15854.0,13,9,2609.16,champions
15855.0,113,1,340.48,hibernating
15856.0,2,26,17832.77,champions
15857.0,67,1,273.48,about_to_sleep
15858.0,4,9,2521.52,champions
15859.0,69,1,438.4599999999999,about_to_sleep
15860.0,5,10,1528.0,champions
15861.0,93,4,1236.4299999999998,at_risk
15862.0,10,10,2095.41,champions
15863.0,254,3,289.85999999999996,at_risk
15864.0,18,1,244.44000000000003,promising
15865.0,50,2,1353.79,need_attention
15867.0,6,17,5251.3099999999995,champions
15868.0,220,1,94.53,hibernating
15869.0,263,1,174.02,hibernating
15870.0,33,3,508.52,potential_loyalists
15871.0,74,1,33.099999999999994,hibernating
15872.0,15,2,434.75,potential_loyalists
15873.0,136,4,313.91999999999996,at_risk
15874.0,24,14,6878.879999999999,loyal_customers
15875.0,283,1,111.72,hibernating
15876.0,46,2,1449.1399999999999,need_attention
15878.0,198,2,330.7699999999999,at_risk
15879.0,41,4,1157.3000000000002,loyal_customers
15880.0,6,1,343.28,new_customers
15882.0,5,6,979.6199999999999,champions
15884.0,69,2,249.70000000000002,need_attention
15885.0,20,12,1572.4699999999998,loyal_customers
15886.0,53,3,871.78,need_attention
15887.0,43,3,1027.15,need_attention
15888.0,37,2,260.85,potential_loyalists
15889.0,6,7,1359.41,champions
15890.0,31,5,535.65,loyal_customers
15892.0,306,1,128.2,hibernating
15893.0,118,1,305.28000000000003,hibernating
15894.0,6,1,156.73999999999995,new_customers
15898.0,4,22,4207.43,champions
15899.0,5,1,56.25,new_customers
15900.0,50,3,549.29,need_attention
15901.0,88,4,339.34,at_risk
15902.0,17,1,145.01000000000005,promising
15903.0,15,5,3813.0800000000004,champions
15905.0,180,1,114.69000000000001,hibernating
15906.0,11,3,987.9500000000002,potential_loyalists
15908.0,127,2,764.57,at_risk
15910.0,37,7,1449.62,loyal_customers
15911.0,260,8,1702.3400000000001,cant_loose
15912.0,73,7,810.0799999999999,cant_loose
15913.0,171,1,6.300000000000001,hibernating
15914.0,15,2,205.98999999999998,potential_loyalists
15915.0,38,1,429.21,about_to_sleep
15916.0,3,7,1899.08,champions
15917.0,243,4,437.5299999999999,at_risk
15918.0,268,1,248.64999999999995,hibernating
15919.0,5,1,270.72,new_customers
15920.0,61,5,404.14,loyal_customers
15921.0,33,3,466.08,potential_loyalists
15922.0,10,1,369.50000000000006,new_customers
15923.0,9,1,127.08000000000001,new_customers
15924.0,368,1,102.82000000000001,hibernating
15926.0,179,1,134.44,hibernating
15927.0,284,1,123.38999999999999,hibernating
15928.0,293,1,293.53000000000003,hibernating
15929.0,281,1,594.0,hibernating
15931.0,65,1,239.89999999999998,about_to_sleep
15934.0,54,2,2190.66,need_attention
15936.0,16,2,282.78999999999996,potential_loyalists
15938.0,93,4,330.2299999999999,at_risk
15939.0,11,1,2945.38,new_customers
15941.0,274,1,405.0,hibernating
15943.0,286,2,271.28999999999996,at_risk
15944.0,30,3,1839.1399999999999,potential_loyalists
15945.0,2,4,646.2700000000001,champions
15946.0,139,3,2304.18,at_risk
15948.0,61,1,553.85,about_to_sleep
15950.0,12,6,5415.2,champions
15951.0,18,1,304.95,promising
15953.0,6,11,2010.17,champions
15954.0,226,1,190.74999999999997,hibernating
15955.0,9,9,4242.1,champions
15956.0,188,2,617.6,at_risk
15957.0,57,2,501.21000000000004,need_attention
15958.0,40,3,388.64000000000004,need_attention
15959.0,319,3,579.4900000000002,at_risk
15960.0,11,4,410.95,champions
15961.0,16,1,451.28999999999996,new_customers
15962.0,86,1,295.83,hibernating
15964.0,300,1,272.96,hibernating
15965.0,4,10,2167.45,champions
15966.0,87,1,426.53000000000003,hibernating
15967.0,16,10,2622.7700000000004,champions
15968.0,25,1,418.04999999999995,potential_loyalists
15969.0,62,2,460.9500000000001,need_attention
15970.0,235,1,703.2199999999998,hibernating
15971.0,22,6,1702.98,loyal_customers
15972.0,93,5,1810.27,at_risk
15973.0,3,3,680.62,potential_loyalists
15976.0,47,4,1315.6999999999998,loyal_customers
15978.0,69,2,2180.6400000000003,need_attention
15979.0,239,1,329.21999999999997,hibernating
15980.0,127,4,4194.82,at_risk
15981.0,38,13,5954.289999999999,loyal_customers
15982.0,242,1,324.51,hibernating
15983.0,2,6,2483.8,champions
15984.0,5,21,5921.65,champions
15985.0,73,5,1572.8600000000001,at_risk
15986.0,18,1,186.3,potential_loyalists
15987.0,5,2,230.85000000000002,potential_loyalists
15988.0,188,2,612.0600000000002,at_risk
15989.0,12,2,372.51,potential_loyalists
15990.0,131,5,1217.94,at_risk
15991.0,171,1,150.55,hibernating
15992.0,33,2,854.6099999999999,potential_loyalists
15994.0,48,2,775.1099999999999,need_attention
15995.0,51,1,696.1900000000002,about_to_sleep
15996.0,3,2,626.2199999999999,potential_loyalists
15998.0,30,11,5218.37,loyal_customers
15999.0,372,1,20.4,hibernating
16001.0,18,1,583.39,potential_loyalists
16002.0,262,1,169.20999999999998,hibernating
16003.0,18,5,2878.46,loyal_customers
16004.0,111,5,2146.39,at_risk
16005.0,12,6,1820.83,champions
16006.0,24,1,245.77,potential_loyalists
16007.0,20,3,1373.2000000000003,potential_loyalists
16008.0,19,12,4905.35,loyal_customers
16010.0,13,8,1316.56,champions
16011.0,3,14,2517.75,champions
16012.0,38,2,1574.5,need_attention
16013.0,8,39,20315.840000000004,champions
16014.0,45,2,467.89,need_attention
16016.0,3,4,1025.18,champions
16017.0,54,4,1341.9499999999998,loyal_customers
16018.0,33,2,289.23,potential_loyalists
16019.0,18,18,13679.61,loyal_customers
16021.0,32,2,532.25,potential_loyalists
16024.0,48,2,232.96,need_attention
16027.0,94,9,1113.74,cant_loose
16028.0,232,1,82.2,hibernating
16029.0,9,47,41184.3,champions
16032.0,93,6,1970.45,cant_loose
16033.0,6,8,2019.73,champions
16034.0,31,3,491.02,potential_loyalists
16035.0,197,1,217.73000000000002,hibernating
16036.0,61,2,1797.92,need_attention
16037.0,181,2,654.3199999999999,at_risk
16039.0,60,2,456.4,need_attention
16040.0,67,4,1103.35,loyal_customers
16042.0,16,3,1067.8499999999997,potential_loyalists
16043.0,16,4,1082.6000000000001,champions
16044.0,72,1,340.84,about_to_sleep
16045.0,53,4,2094.23,loyal_customers
16046.0,199,1,235.78000000000003,hibernating
16047.0,319,1,107.14,hibernating
16048.0,10,4,818.79,champions
16049.0,12,3,787.89,potential_loyalists
16050.0,20,2,162.8,potential_loyalists
16051.0,318,1,188.44,hibernating
16053.0,50,4,2122.8900000000003,loyal_customers
16054.0,55,3,1327.98,need_attention
16057.0,156,3,1591.73,at_risk
16058.0,43,1,62.7,about_to_sleep
16059.0,4,7,1757.91,champions
16060.0,37,3,541.95,potential_loyalists
16061.0,68,1,89.65,about_to_sleep
16062.0,16,4,1709.83,champions
16064.0,362,1,111.0,hibernating
16065.0,2,8,2010.5300000000002,champions
16067.0,199,3,3395.2900000000004,at_risk
16068.0,230,1,122.93,hibernating
16069.0,54,1,457.7,about_to_sleep
16071.0,164,3,750.5600000000002,at_risk
16072.0,65,3,3744.57,need_attention
16074.0,27,1,265.24999999999994,potential_loyalists
16075.0,139,2,736.9300000000001,at_risk
16077.0,262,1,2300.4,hibernating
16078.0,306,1,283.79,hibernating
16080.0,22,2,385.4000000000001,potential_loyalists
16081.0,3,4,1653.28,champions
16082.0,307,1,106.75,hibernating
16083.0,19,2,1033.8,potential_loyalists
16085.0,17,7,1362.02,loyal_customers
16086.0,4,6,1743.6000000000001,champions
16087.0,26,5,1739.9199999999998,loyal_customers
16088.0,212,2,1437.43,at_risk
16089.0,23,2,271.44,potential_loyalists
16090.0,261,1,205.91000000000003,hibernating
16092.0,141,3,770.0799999999999,at_risk
16094.0,12,7,2617.33,champions
16095.0,93,1,447.05000000000007,hibernating
16096.0,53,3,1264.35,need_attention
16098.0,10,8,2442.47,champions
16099.0,54,4,841.3000000000001,loyal_customers
16100.0,99,1,582.64,hibernating
16101.0,71,3,1938.46,need_attention
16103.0,26,16,4762.07,loyal_customers
16104.0,55,8,2476.25,loyal_customers
16105.0,75,4,2049.23,at_risk
16108.0,71,3,1393.42,need_attention
16109.0,335,1,327.6,hibernating
16110.0,159,1,481.78999999999996,hibernating
16111.0,65,1,562.48,about_to_sleep
